수집일자,구분,본부명,지사명,저수율(%),변화율(%),평년대비(%),관심(개소),주의(개소),경계(개소),심각(개소),총개소,평년저수량(톤),현재저수량(톤),부족저수량(톤),총유역면적(m²),필요강수량(mm),3일예상강수량(mm),예상보충수량(톤),예상저수량(3일후)(톤),예상저수율(3일후)(%),예상평년대비(3일후)(%),해갈상태,예상강수량(1주)(mm),예상보충수량(1주)(톤),예상저수량(1주후)(톤),예상저수율(1주후)(%),예상평년대비(1주후)(%),해갈상태(1주)
2026-08-11,지사,충남,공주,62.4,-1.7,95.1,12,0,0,0,12,13794435,13118508,675927,26279063,43,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,보령,52.3,-2.3,75.9,16,3,0,0,19,20433520,15509042,4924478,37067500,221,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,아산,61.9,-0.3,77.5,17,1,0,0,18,20597285,15962896,4634389,32235250,240,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,서산.태안,51.7,-1.6,69.4,24,6,2,0,32,28664693,19893297,8771396,48097913,304,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,논산,48,-3.3,76,8,2,0,0,10,24146400,18351264,5795136,47789750,202,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,세종.대전.금산,77.6,-0.8,104.1,12,0,0,0,12,11332954,11797606,0,19003875,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,부여,62.5,-2.2,86.2,9,1,0,0,10,11780380,10154688,1625692,20309375,133,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,서천,48.4,-1.9,76.9,8,0,0,0,8,19547810,15032266,4515544,38823000,194,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,청양,69.3,-1.9,99.4,17,0,0,1,18,17180474,17077391,103083,30803375,6,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,홍성,55.4,-1.6,79.9,9,1,0,0,10,7451681,5953893,1497788,13433875,186,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,예산,46.9,-3.2,87.9,11,2,0,0,13,56357847,49538547,6819300,132032375,86,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,충남,당진,55.7,-1.6,69.4,5,2,1,0,8,4380957,3040385,1340572,6823125,327,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,전북,-,40.1,-1.3,62.8,108,43,28,24,203,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,남원,39.7,-1.2,59.4,9,4,2,4,19,31540046,18734787,12805259,58988625,362,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,순창,44.6,-1.3,74.5,11,10,3,5,29,12986083,9674632,3311451,27115000,204,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,동진,47.8,-2.6,68.2,5,1,1,0,7,15711552,10715278,4996274,28021125,297,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,부안,45.8,-1.5,67.8,7,2,1,1,11,19927999,13511183,6416816,36875500,290,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,군산,49.9,-1.7,75.3,8,2,0,0,10,15627381,11767418,3859963,29477500,218,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,익산,47,-1.5,70.1,8,1,0,0,9,4132514,2896892,1235622,7704500,267,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,전주.완주.임실,37.1,-1.4,59.6,17,6,8,6,37,80879369,48204104,32675265,162412750,335,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,고창,37.3,-0.9,55.5,14,6,4,5,29,20618103,11443047,9175056,38348013,399,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,정읍,33.3,-0.6,56.2,4,3,5,1,13,21900320,12307980,9592340,46201125,346,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전북,무진장,40.6,-0.9,65.8,25,8,4,2,39,35091376,23090125,12001251,71090288,281,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,전남,-,41.4,-1,65.3,265,71,77,93,506,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,광주,31.1,-1.6,49.8,6,2,1,4,13,3048112,1517960,1530152,6101125,418,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,순천.광양.여수,45.1,-1.9,57.3,18,4,6,0,28,14809565,8485881,6323684,23519625,448,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,나주,51,-0.3,89.4,28,3,4,6,41,68735849,61449849,7286000,150612375,81,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,담양,45.2,-0.3,72.6,9,1,3,2,15,60886629,44203693,16682936,122244725,227,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,곡성,29.7,-0.8,51.4,7,3,5,12,27,10135940,5209873,4926067,21927075,374,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,구례,39.6,-1.6,52.7,5,1,4,6,16,10954698,5773126,5181572,18223250,474,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,고흥,35.6,-1.4,51,10,6,9,12,37,16575849,8453683,8122166,29682875,456,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,보성,46.8,-1.1,59.3,10,6,4,4,24,18905740,11211104,7694636,29944188,428,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,화순,32.3,-1.1,50.8,6,4,5,8,23,19363469,9836642,9526827,38067500,417,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,장흥,40.7,-1.2,60.2,9,8,2,6,25,15314491,9219323,6095168,28314875,359,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,강진,46.9,-7.1,70.6,15,2,4,2,23,20636864,14569626,6067238,38831625,260,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,해남.완도,42.2,-1,62.6,28,12,8,10,58,26350597,16495474,9855123,48861000,336,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,영암,41.9,-1.2,67.2,22,4,4,6,36,11259989,7566713,3693276,22573725,273,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,목포.무안.신안,42.3,-1.4,64.5,35,4,6,5,50,10687361,6893348,3794013,20370414,310,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,함평,42.2,-0.8,69.2,13,2,2,2,19,9728929,6732419,2996510,19942000,250,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,영광,33.9,-0.2,54.6,14,3,3,4,24,17759999,9696959,8063040,35755750,376,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,장성,32.8,-0.6,54.3,19,4,3,0,26,74235038,40309626,33925412,153619000,368,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,전남,진도,41.9,-2,62.4,11,2,4,4,21,8851778,5523509,3328269,16478250,337,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,경북,-,44.8,-0.6,66,190,36,37,70,333,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,포항.울릉,33,0.4,48.9,12,5,9,6,32,27617558,13504986,14112572,51155250,460,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,경주,24.9,-0.2,36.4,12,4,7,24,47,31880688,11604570,20276118,58255875,580,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,안동,47.9,-1.7,76.9,8,1,2,1,12,5625914,4326328,1299586,11290000,192,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,구미.김천,57,-1,75,13,1,0,0,14,14954634,11215975,3738659,24596438,253,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,영주.봉화,70.2,-1,104.8,11,0,0,0,11,18163373,19035214,0,33894613,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,영천,44.3,0.1,60.7,13,5,4,10,32,15342761,9313056,6029705,26278375,382,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,상주,51.1,-1.2,75,15,4,0,0,19,20511608,15383706,5127902,37631375,227,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,문경,55.6,-1.1,76.4,6,0,0,0,6,25668497,19610732,6057765,44088875,229,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,경산.청도,40.5,-0.5,57.2,17,5,6,5,33,25147349,14384284,10763065,44395938,404,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,의성.군위,39.2,-1,68.9,20,1,1,8,30,17507443,12062628,5444815,38465013,236,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,청송.영양,47.4,0.5,75.6,8,3,4,4,19,12885527,9741458,3144069,25689500,204,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,영덕.울진,54.3,-0.6,84,24,2,0,2,28,17070110,14338892,2731218,33008500,138,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,고령,36.6,-1.4,64.2,1,0,0,6,7,4545355,2918118,1627237,9966250,272,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,성주,39.7,-1.2,60.5,5,1,0,0,6,23861931,14436468,9425463,45454875,346,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,칠곡,39.1,-1,47.8,8,3,3,3,17,8307736,3971098,4336638,12695325,569,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,예천,67.7,-1.4,98.6,9,1,0,0,10,5818897,5737433,81464,10593488,13,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경북,달성,46.5,-0.5,65,8,0,1,1,10,15263875,9921519,5342356,26670750,334,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,경남,-,33.1,-0.8,46.2,74,40,63,141,318,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,김해.양산.부산,29.8,-0.3,47,1,1,2,1,5,2011754,945524,1066230,3966125,448,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,고성.통영.거제,38.7,-1.3,49.2,8,4,8,11,31,16891213,8310477,8580736,26842625,533,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,울산,34.2,-0.9,43.3,7,6,2,16,31,10896238,4718071,6178167,17244413,597,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,진주.산청,32.4,0.2,43.7,15,8,12,22,57,28616755,12505522,16111233,48246613,557,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,의령,27.7,-0.8,38.6,3,1,4,11,19,11620365,4485461,7134904,20241250,587,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,함안,25.1,-1.2,37.5,2,0,1,7,10,4030324,1511371,2518953,7526750,558,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,창녕,30.4,-1.6,42.4,5,1,4,10,20,8298626,3518618,4780008,14468000,551,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,밀양,25.1,-0.5,33.6,3,3,1,22,29,12070485,4055683,8014802,20197625,661,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,창원,26.8,-0.6,38.9,2,1,2,8,13,9957199,3873350,6083849,18066000,561,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,사천,40.1,-1.2,53.1,10,3,7,6,26,15747368,8361853,7385515,26065625,472,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,거창.함양,40,-1.3,61.8,6,4,10,5,25,22439353,13867520,8571833,43336000,330,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,합천,34.6,-0.4,47,4,6,7,10,27,14394189,6765269,7628920,24441000,520,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,경남,하동.남해,30.6,-1,44.9,8,2,3,12,25,34393923,15442871,18951052,63083625,501,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,본부,제주,-,51.3,-0.1,88.1,8,0,0,2,10,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-11,지사,제주,제주본부직할,51.3,-0.1,88.1,8,0,0,2,10,2222612,1958121,264491,4771250,92,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,전국,전국,-,46.4,-1.2,69.4,1079,234,213,345,1871,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,경기,-,59.9,-1.8,83.6,94,2,1,0,97,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,여주.이천,62.4,-1.7,85,6,0,0,0,6,4674310,3919994,754316,7853750,160,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,양평.광주.서울,61.9,-1.3,77.8,7,1,0,0,8,4956150,3624793,1331357,7324250,303,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,화성.수원,60,-1.2,78.6,19,1,0,0,20,15675260,12014082,3661178,25044625,244,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,연천.포천.가평,71.6,-1.3,88.7,11,0,0,0,11,8233000,7061705,1171295,12320375,158,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,파주,66.4,-1.6,85.1,11,0,1,0,12,11121130,9277061,1844069,17465750,176,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,강화.옹진,60.7,-2.5,85.6,17,0,0,0,17,20926420,17775707,3150713,36578875,144,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,김포,65.8,-0.3,83.7,1,0,0,0,1,58190,48684,9506,92500,171,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,평택,54.8,-1.9,80.4,5,0,0,0,5,23329320,18731219,4598101,42737500,179,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경기,안성,58.2,-1.6,86.4,17,0,0,0,17,30483290,26219622,4263668,56338000,126,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,강원,-,71.3,-1.3,93.5,70,4,2,1,77,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,강원,홍천.춘천,65.9,-1.2,84.4,26,2,1,0,29,22916041,19316659,3599382,36641500,164,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,강원,원주,56.1,-1.5,71.3,15,0,0,1,16,9458500,6740438,2718062,15015125,302,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,강원,강릉,78.4,-0.4,109.6,13,1,0,0,14,20295540,22123412,0,35259500,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,강원,속초.고성.양양,72.8,-1.5,96.2,9,0,0,0,9,12539608,12051713,487895,20704500,39,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,강원,철원.화천,74.7,-1.9,95.8,7,1,1,0,9,27588790,26183884,1404906,43833750,53,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,충북,-,63,-1.4,89.1,125,9,3,1,138,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,청주,69.2,-0.6,88,16,1,0,0,17,22990370,20158925,2831445,36388625,130,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,보은,60.3,-1.8,106.7,11,1,2,0,14,20485454,21774445,0,45140675,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,옥천.영동,58.2,-1.2,78.3,26,4,0,1,31,16236620,12713520,3523100,27306563,215,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,진천,55.8,-1.3,89.5,9,0,0,0,9,22127560,19795011,2332549,44334188,88,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,괴산.증평,59.5,-1.7,78.5,17,3,0,0,20,20259770,15827037,4432733,33264813,222,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,음성,68.6,-1.5,89.3,21,0,1,0,22,24438640,21751563,2687077,39645850,113,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충북,충주.제천.단양,69.8,-1.5,91.1,25,0,0,0,25,20870670,19020170,1850500,34082125,90,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,충남,-,52.6,-2.4,80.8,163,19,6,1,189,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,천안,63.3,-2.2,83.3,18,1,0,0,19,8829080,7275524,1553556,14370000,180,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,공주,61.3,-1.6,93.9,12,0,0,0,12,13765571,12884061,881510,26279063,56,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,보령,50.8,-2.3,74.3,14,4,1,0,19,20273350,15051850,5221500,37067500,235,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,아산,60.4,-2.2,75.7,17,1,0,0,18,21081630,15571014,5510616,32235250,285,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,서산.태안,50.7,-1.4,68.2,25,3,4,0,32,28914370,19513408,9400962,48097913,326,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,논산,45.7,-3.4,72.4,8,2,0,0,10,24183450,17464339,6719111,47789750,234,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,세종.대전.금산,77.2,-0.6,103.1,12,0,0,0,12,11523600,11735920,0,19003875,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,부여,61.6,-1.5,85.4,9,1,0,0,10,11801500,10011256,1790244,20309375,147,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,서천,47,-1.9,74.8,7,1,0,0,8,19792290,14607806,5184484,38823000,223,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,청양,68,-1.9,96.9,17,0,0,1,18,17323160,16764717,558443,30803375,30,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,홍성,55,-0.8,79.4,9,1,0,0,10,7513590,5910779,1602811,13433875,199,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,예산,44.1,-3.5,84.8,10,3,0,0,13,54936999,46594435,8342564,132032375,105,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,충남,당진,54.8,-1.6,68.4,5,2,1,0,8,4377290,2989548,1387742,6823125,339,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,전북,-,39.5,-1,62,105,45,28,25,203,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,남원,38.9,-1.2,58.4,9,4,2,4,19,31672590,18339498,13333092,58988625,377,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,순창,43.7,-1.4,73.6,11,9,4,5,29,12942790,9484738,3458052,27115000,213,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,동진,47.5,-1.3,67.8,5,1,1,0,7,15716670,10654545,5062125,28021125,301,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,부안,46.3,0.5,68.7,8,1,1,1,11,20151210,13665340,6485870,36875500,293,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,군산,49.3,-1.1,74.5,8,1,1,0,10,15827830,11633478,4194352,29477500,237,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,익산,46.6,-0.7,69.4,8,1,0,0,9,4157930,2870656,1287274,7704500,278,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,전주.완주.임실,36.4,-1.3,58.4,14,9,7,7,37,81287190,47234661,34052529,162412750,349,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,고창,36.7,-0.9,54.9,14,6,4,5,29,20537710,11248045,9289665,38348013,404,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,정읍,32.4,-0.9,54.9,4,4,4,1,13,21803070,11966859,9836211,46201125,355,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전북,무진장,40.1,-0.8,65.3,24,9,4,2,39,35356660,22832549,12524111,71090288,294,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,전남,-,40.7,-0.9,64.5,254,75,78,99,506,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,광주,30,-1.6,48.1,5,3,1,4,13,3114530,1463872,1650658,6101125,451,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,순천.광양.여수,43.9,-1.8,56.2,18,2,7,1,28,14889280,8266231,6623049,23519625,469,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,나주,50.5,-0.7,88.6,26,4,4,7,41,69087290,60792352,8294938,150612375,92,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,담양,45.2,-0.1,72.7,8,2,3,2,15,61063730,44205300,16858430,122244725,230,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,곡성,29.1,-0.9,50.7,6,4,5,12,27,10061510,5099084,4962426,21927075,377,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,구례,38.4,-1.8,51.6,5,0,5,6,16,10954300,5598548,5355752,18223250,490,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,고흥,34.8,-1.2,50.1,10,5,10,12,37,16705840,8273064,8432776,29682875,473,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,보성,46,-1.2,58.3,10,6,4,4,24,19165350,11018238,8147112,29944188,453,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,화순,31.8,-0.9,50.3,6,4,5,8,23,19344150,9674487,9669663,38067500,423,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,장흥,40.4,-0.8,60,10,7,1,7,25,15326830,9144225,6182605,28314875,364,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,강진,45.7,-1.7,69.1,15,2,4,2,23,20624040,14205346,6418694,38831625,275,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,해남.완도,41.4,-1.1,61.5,25,13,9,11,58,26459770,16194048,10265722,48861000,350,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,영암,41.4,-0.9,66.7,22,4,4,6,36,11412630,7480327,3932303,22573725,290,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,목포.무안.신안,41.5,-1.5,63.6,35,5,3,7,50,10755707,6761679,3994028,20370414,327,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,함평,40.9,-1.9,67.8,13,2,2,2,19,9729400,6522988,3206412,19942000,268,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,영광,33.2,-0.9,53.7,12,5,3,4,24,17828500,9492151,8336349,35755750,389,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,장성,32,-1.1,53.2,19,4,3,0,26,74159540,39352356,34807184,153619000,378,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,전남,진도,41,-1.6,61,9,3,5,4,21,8998680,5401014,3597666,16478250,364,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,경북,-,44.3,-0.8,65.3,190,36,36,71,333,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,포항.울릉,33.2,0.2,49.3,12,5,9,6,32,28765980,13578283,15187697,51155250,495,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,경주,24.4,-0.6,35.9,12,5,6,24,47,32011130,11381827,20629303,58255875,590,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,안동,46.5,-2.1,74.9,8,1,2,1,12,5641700,4200841,1440859,11290000,213,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,구미.김천,56.2,-1.2,73.7,13,1,0,0,14,15409800,11049168,4360632,24596438,295,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,영주.봉화,69.4,-1.1,104,11,0,0,0,11,18119290,18824309,0,33894613,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,영천,44,0.2,60.5,14,4,4,10,32,15532990,9257048,6275942,26278375,398,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,상주,50,-1.5,73.3,14,4,1,0,19,20503150,15038114,5465036,37631375,242,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,문경,54.9,-1,75.7,5,1,0,0,6,25601430,19360799,6240631,44088875,236,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,경산.청도,40.2,-0.5,56.8,17,5,6,5,33,25966260,14261771,11704489,44395938,439,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,의성.군위,38.5,-1.1,68,20,1,1,8,30,17539480,11844591,5694889,38465013,247,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,청송.영양,47.2,-0.1,75.4,9,2,4,4,19,12921760,9701458,3220302,25689500,209,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,영덕.울진,53.8,-0.8,83.3,25,1,0,2,28,17187700,14207974,2979726,33008500,150,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,고령,35.6,-1.4,62.7,1,0,0,6,7,4529230,2839690,1689540,9966250,283,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,성주,38.9,-1.2,59.4,5,1,0,0,6,24375410,14143157,10232253,45454875,375,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,칠곡,38.6,-0.9,47.2,8,3,2,4,17,8742710,3921084,4821626,12695325,633,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,예천,66.6,-1.6,97.2,9,1,0,0,10,5820200,5644708,175492,10593488,28,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경북,달성,46.2,-0.5,64.7,7,1,1,1,10,15295650,9847850,5447800,26670750,340,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,본부,경남,-,32.9,-0.4,46.2,70,44,59,145,318,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,김해.양산.부산,29.7,-0.1,47,1,1,2,1,5,2064830,941559,1123271,3966125,472,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,고성.통영.거제,38.1,-1,48.6,8,4,7,12,31,17203960,8174988,9028972,26842625,561,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,울산,33.6,-0.9,42.7,7,7,1,16,31,11721530,4630295,7091235,17244413,685,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,진주.산청,31.8,-0.3,43.3,13,9,13,22,57,28413900,12279528,16134372,48246613,557,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,의령,26.9,-1,37.7,3,1,3,12,19,11585670,4361215,7224455,20241250,595,-,-,-,-,-,-,-,-,-,-,-,-
2026-08-12,지사,경남,함안,25.7,0.5,38.6,2,0,1,7,10,4069080,1549295,2519785,7526750,558,-,-,-,-,-,-,-,-,-,-,-,-
